timebounds,scenario,temp,scenario_ssp119,temp_ssp119,Avoided,Pollutant,Actual Pollutant,Sector,temp_zero,BAU_temp_attribution,Striving_temp_attribution
1758.0,ssp119_CO2 FFI_Marine_striving,0.04082568480087417,ssp119,0.04082568480087417,0.0,CO2,CO2 FFI,Marine,0.04082568480087417,0.0,0.0
1758.0,ssp119_CO2 FFI_off-road_striving,0.04082568480087417,ssp119,0.04082568480087417,0.0,CO2,CO2 FFI,off-road,0.04082568480087417,0.0,0.0
1758.0,ssp119_CO2 FFI_on-road_striving,0.04082568480087417,ssp119,0.04082568480087417,0.0,CO2,CO2 FFI,on-road,0.04082568480087417,0.0,0.0
1758.0,ssp119_N2O_Aviation_striving,0.04082568480087417,ssp119,0.04082568480087417,0.0,non-CO2,N2O,Aviation,0.04082568480087417,0.0,0.0
1758.0,ssp119_N2O_Marine_striving,0.04082568480087417,ssp119,0.04082568480087417,0.0,non-CO2,N2O,Marine,0.04082568480087417,0.0,0.0
1758.0,ssp119_N2O_off-road_striving,0.04082568480087417,ssp119,0.04082568480087417,0.0,non-CO2,N2O,off-road,0.04082568480087417,0.0,0.0
1758.0,ssp119_N2O_on-road_striving,0.04082568480087417,ssp119,0.04082568480087417,0.0,non-CO2,N2O,on-road,0.04082568480087417,0.0,0.0
1758.0,ssp119_NOx_Aviation_striving,0.04082568480087417,ssp119,0.04082568480087417,0.0,non-CO2,NOx,Aviation,0.04082568480087417,0.0,0.0
1758.0,ssp119_Sulfur_Aviation_striving,0.04082568480087417,ssp119,0.04082568480087417,0.0,non-CO2,Sulfur,Aviation,0.04082568480087417,0.0,0.0
1758.0,ssp119_contrails_Aviation_striving,0.04082568480087417,ssp119,0.04082568480087417,0.0,non-CO2,contrails,Aviation,0.04082568480087417,0.0,0.0
1758.0,ssp119_striving,0.04082568480087417,ssp119,0.04082568480087417,0.0,,,Other,,,
1758.0,ssp119_zero_tra,0.04082568480087417,ssp119,0.04082568480087417,0.0,,,Other,,,
1759.0,ssp119,0.08348257656427865,ssp119,0.08348257656427865,0.0,,,Other,,,
1759.0,ssp119_BC_Aviation_striving,0.08348257656427865,ssp119,0.08348257656427865,0.0,non-CO2,BC,Aviation,0.08348257656427865,0.0,0.0
1759.0,ssp119_BC_Marine_striving,0.08348257656427865,ssp119,0.08348257656427865,0.0,non-CO2,BC,Marine,0.08348257656427865,0.0,0.0
1759.0,ssp119_BC_off-road_striving,0.08348257656427865,ssp119,0.08348257656427865,0.0,non-CO2,BC,off-road,0.08348257656427865,0.0,0.0
1759.0,ssp119_BC_on-road_striving,0.08348257656427865,ssp119,0.08348257656427865,0.0,non-CO2,BC,on-road,0.08348257656427865,0.0,0.0
1759.0,ssp119_CH4_Aviation_striving,0.08348257656427865,ssp119,0.08348257656427865,0.0,non-CO2,CH4,Aviation,0.08348257656427865,0.0,0.0
1759.0,ssp119_CH4_Marine_striving,0.08348257656427865,ssp119,0.08348257656427865,0.0,non-CO2,CH4,Marine,0.08348257656427865,0.0,0.0
1759.0,ssp119_CH4_off-road_striving,0.08348257656427865,ssp119,0.08348257656427865,0.0,non-CO2,CH4,off-road,0.08348257656427865,0.0,0.0
1759.0,ssp119_CH4_on-road_striving,0.08348257656427865,ssp119,0.08348257656427865,0.0,non-CO2,CH4,on-road,0.08348257656427865,0.0,0.0
1759.0,ssp119_CO2 FFI_Aviation_striving,0.08348257656427865,ssp119,0.08348257656427865,0.0,CO2,CO2 FFI,Aviation,0.08348257656427865,0.0,0.0
1759.0,ssp119_CO2 FFI_Marine_striving,0.08348257656427865,ssp119,0.08348257656427865,0.0,CO2,CO2 FFI,Marine,0.08348257656427865,0.0,0.0
1759.0,ssp119_CO2 FFI_off-road_striving,0.08348257656427865,ssp119,0.08348257656427865,0.0,CO2,CO2 FFI,off-road,0.08348257656427865,0.0,0.0
1759.0,ssp119_CO2 FFI_on-road_striving,0.08348257656427865,ssp119,0.08348257656427865,0.0,CO2,CO2 FFI,on-road,0.08348257656427865,0.0,0.0
1759.0,ssp119_N2O_Aviation_striving,0.08348257656427865,ssp119,0.08348257656427865,0.0,non-CO2,N2O,Aviation,0.08348257656427865,0.0,0.0
1759.0,ssp119_N2O_Marine_striving,0.08348257656427865,ssp119,0.08348257656427865,0.0,non-CO2,N2O,Marine,0.08348257656427865,0.0,0.0
1759.0,ssp119_N2O_off-road_striving,0.08348257656427865,ssp119,0.08348257656427865,0.0,non-CO2,N2O,off-road,0.08348257656427865,0.0,0.0
1759.0,ssp119_N2O_on-road_striving,0.08348257656427865,ssp119,0.08348257656427865,0.0,non-CO2,N2O,on-road,0.08348257656427865,0.0,0.0
1759.0,ssp119_NOx_Aviation_striving,0.08348257656427865,ssp119,0.08348257656427865,0.0,non-CO2,NOx,Aviation,0.08348257656427865,0.0,0.0
1759.0,ssp119_Sulfur_Aviation_striving,0.08348257656427865,ssp119,0.08348257656427865,0.0,non-CO2,Sulfur,Aviation,0.08348257656427865,0.0,0.0
1759.0,ssp119_contrails_Aviation_striving,0.08348257656427865,ssp119,0.08348257656427865,0.0,non-CO2,contrails,Aviation,0.08348257656427865,0.0,0.0
1759.0,ssp119_striving,0.08348257656427865,ssp119,0.08348257656427865,0.0,,,Other,,,
1759.0,ssp119_zero_tra,0.08348257656427865,ssp119,0.08348257656427865,0.0,,,Other,,,
1760.0,ssp119,0.09561243646361824,ssp119,0.09561243646361824,0.0,,,Other,,,
1760.0,ssp119_BC_Aviation_striving,0.09561243646361824,ssp119,0.09561243646361824,0.0,non-CO2,BC,Aviation,0.09561243646361824,0.0,0.0
1760.0,ssp119_BC_Marine_striving,0.09561243646361824,ssp119,0.09561243646361824,0.0,non-CO2,BC,Marine,0.09561243646361824,0.0,0.0
1760.0,ssp119_BC_off-road_striving,0.09561243646361824,ssp119,0.09561243646361824,0.0,non-CO2,BC,off-road,0.09561243646361824,0.0,0.0
1760.0,ssp119_BC_on-road_striving,0.09561243646361824,ssp119,0.09561243646361824,0.0,non-CO2,BC,on-road,0.09561243646361824,0.0,0.0
1760.0,ssp119_CH4_Aviation_striving,0.09561243646361824,ssp119,0.09561243646361824,0.0,non-CO2,CH4,Aviation,0.09561243646361824,0.0,0.0
1760.0,ssp119_CH4_Marine_striving,0.09561243646361824,ssp119,0.09561243646361824,0.0,non-CO2,CH4,Marine,0.09561243646361824,0.0,0.0
1760.0,ssp119_CH4_off-road_striving,0.09561243646361824,ssp119,0.09561243646361824,0.0,non-CO2,CH4,off-road,0.09561243646361824,0.0,0.0
1760.0,ssp119_CH4_on-road_striving,0.09561243646361824,ssp119,0.09561243646361824,0.0,non-CO2,CH4,on-road,0.09561243646361824,0.0,0.0
1760.0,ssp119_CO2 FFI_Aviation_striving,0.09561243646361824,ssp119,0.09561243646361824,0.0,CO2,CO2 FFI,Aviation,0.09561243646361824,0.0,0.0
1760.0,ssp119_CO2 FFI_Marine_striving,0.09561243646361824,ssp119,0.09561243646361824,0.0,CO2,CO2 FFI,Marine,0.09561243646361824,0.0,0.0
1760.0,ssp119_CO2 FFI_off-road_striving,0.09561243646361824,ssp119,0.09561243646361824,0.0,CO2,CO2 FFI,off-road,0.09561243646361824,0.0,0.0
1760.0,ssp119_CO2 FFI_on-road_striving,0.09561243646361824,ssp119,0.09561243646361824,0.0,CO2,CO2 FFI,on-road,0.09561243646361824,0.0,0.0
1760.0,ssp119_N2O_Aviation_striving,0.09561243646361824,ssp119,0.09561243646361824,0.0,non-CO2,N2O,Aviation,0.09561243646361824,0.0,0.0
1760.0,ssp119_N2O_Marine_striving,0.09561243646361824,ssp119,0.09561243646361824,0.0,non-CO2,N2O,Marine,0.09561243646361824,0.0,0.0
1760.0,ssp119_N2O_off-road_striving,0.09561243646361824,ssp119,0.09561243646361824,0.0,non-CO2,N2O,off-road,0.09561243646361824,0.0,0.0
1760.0,ssp119_N2O_on-road_striving,0.09561243646361824,ssp119,0.09561243646361824,0.0,non-CO2,N2O,on-road,0.09561243646361824,0.0,0.0
1760.0,ssp119_NOx_Aviation_striving,0.09561243646361824,ssp119,0.09561243646361824,0.0,non-CO2,NOx,Aviation,0.09561243646361824,0.0,0.0
1760.0,ssp119_Sulfur_Aviation_striving,0.09561243646361824,ssp119,0.09561243646361824,0.0,non-CO2,Sulfur,Aviation,0.09561243646361824,0.0,0.0
1760.0,ssp119_contrails_Aviation_striving,0.09561243646361824,ssp119,0.09561243646361824,0.0,non-CO2,contrails,Aviation,0.09561243646361824,0.0,0.0
1760.0,ssp119_striving,0.09561243646361824,ssp119,0.09561243646361824,0.0,,,Other,,,
1760.0,ssp119_zero_tra,0.09561243646361824,ssp119,0.09561243646361824,0.0,,,Other,,,
1761.0,ssp119,0.09888903168503858,ssp119,0.09888903168503858,0.0,,,Other,,,
1761.0,ssp119_BC_Aviation_striving,0.09888903168503858,ssp119,0.09888903168503858,0.0,non-CO2,BC,Aviation,0.09888903168503858,0.0,0.0
1761.0,ssp119_BC_Marine_striving,0.09888903168503858,ssp119,0.09888903168503858,0.0,non-CO2,BC,Marine,0.09888903168503858,0.0,0.0
1761.0,ssp119_BC_off-road_striving,0.09888903168503858,ssp119,0.09888903168503858,0.0,non-CO2,BC,off-road,0.09888903168503858,0.0,0.0
1761.0,ssp119_BC_on-road_striving,0.09888903168503858,ssp119,0.09888903168503858,0.0,non-CO2,BC,on-road,0.09888903168503858,0.0,0.0
1761.0,ssp119_CH4_Aviation_striving,0.09888903168503858,ssp119,0.09888903168503858,0.0,non-CO2,CH4,Aviation,0.09888903168503858,0.0,0.0
1761.0,ssp119_CH4_Marine_striving,0.09888903168503858,ssp119,0.09888903168503858,0.0,non-CO2,CH4,Marine,0.09888903168503858,0.0,0.0
1761.0,ssp119_CH4_off-road_striving,0.09888903168503858,ssp119,0.09888903168503858,0.0,non-CO2,CH4,off-road,0.09888903168503858,0.0,0.0
1761.0,ssp119_CH4_on-road_striving,0.09888903168503858,ssp119,0.09888903168503858,0.0,non-CO2,CH4,on-road,0.09888903168503858,0.0,0.0
1761.0,ssp119_CO2 FFI_Aviation_striving,0.09888903168503858,ssp119,0.09888903168503858,0.0,CO2,CO2 FFI,Aviation,0.09888903168503858,0.0,0.0
1761.0,ssp119_CO2 FFI_Marine_striving,0.09888903168503858,ssp119,0.09888903168503858,0.0,CO2,CO2 FFI,Marine,0.09888903168503858,0.0,0.0
1761.0,ssp119_CO2 FFI_off-road_striving,0.09888903168503858,ssp119,0.09888903168503858,0.0,CO2,CO2 FFI,off-road,0.09888903168503858,0.0,0.0
1761.0,ssp119_CO2 FFI_on-road_striving,0.09888903168503858,ssp119,0.09888903168503858,0.0,CO2,CO2 FFI,on-road,0.09888903168503858,0.0,0.0
1761.0,ssp119_N2O_Aviation_striving,0.09888903168503858,ssp119,0.09888903168503858,0.0,non-CO2,N2O,Aviation,0.09888903168503858,0.0,0.0
1761.0,ssp119_N2O_Marine_striving,0.09888903168503858,ssp119,0.09888903168503858,0.0,non-CO2,N2O,Marine,0.09888903168503858,0.0,0.0
1761.0,ssp119_N2O_off-road_striving,0.09888903168503858,ssp119,0.09888903168503858,0.0,non-CO2,N2O,off-road,0.09888903168503858,0.0,0.0
1761.0,ssp119_N2O_on-road_striving,0.09888903168503858,ssp119,0.09888903168503858,0.0,non-CO2,N2O,on-road,0.09888903168503858,0.0,0.0
1761.0,ssp119_NOx_Aviation_striving,0.09888903168503858,ssp119,0.09888903168503858,0.0,non-CO2,NOx,Aviation,0.09888903168503858,0.0,0.0
1761.0,ssp119_Sulfur_Aviation_striving,0.09888903168503858,ssp119,0.09888903168503858,0.0,non-CO2,Sulfur,Aviation,0.09888903168503858,0.0,0.0
1761.0,ssp119_contrails_Aviation_striving,0.09888903168503858,ssp119,0.09888903168503858,0.0,non-CO2,contrails,Aviation,0.09888903168503858,0.0,0.0
1761.0,ssp119_striving,0.09888903168503858,ssp119,0.09888903168503858,0.0,,,Other,,,
1761.0,ssp119_zero_tra,0.09888903168503858,ssp119,0.09888903168503858,0.0,,,Other,,,
1762.0,ssp119,0.12066007432177449,ssp119,0.12066007432177449,0.0,,,Other,,,
1762.0,ssp119_BC_Aviation_striving,0.12066007432177449,ssp119,0.12066007432177449,0.0,non-CO2,BC,Aviation,0.12066007432177449,0.0,0.0
1762.0,ssp119_BC_Marine_striving,0.12066007432177449,ssp119,0.12066007432177449,0.0,non-CO2,BC,Marine,0.12066007432177449,0.0,0.0
1762.0,ssp119_BC_off-road_striving,0.12066007432177449,ssp119,0.12066007432177449,0.0,non-CO2,BC,off-road,0.12066007432177449,0.0,0.0
1762.0,ssp119_BC_on-road_striving,0.12066007432177449,ssp119,0.12066007432177449,0.0,non-CO2,BC,on-road,0.12066007432177449,0.0,0.0
1762.0,ssp119_CH4_Aviation_striving,0.12066007432177449,ssp119,0.12066007432177449,0.0,non-CO2,CH4,Aviation,0.12066007432177449,0.0,0.0
1762.0,ssp119_CH4_Marine_striving,0.12066007432177449,ssp119,0.12066007432177449,0.0,non-CO2,CH4,Marine,0.12066007432177449,0.0,0.0
1762.0,ssp119_CH4_off-road_striving,0.12066007432177449,ssp119,0.12066007432177449,0.0,non-CO2,CH4,off-road,0.12066007432177449,0.0,0.0
1762.0,ssp119_CH4_on-road_striving,0.12066007432177449,ssp119,0.12066007432177449,0.0,non-CO2,CH4,on-road,0.12066007432177449,0.0,0.0
1762.0,ssp119_CO2 FFI_Aviation_striving,0.12066007432177449,ssp119,0.12066007432177449,0.0,CO2,CO2 FFI,Aviation,0.12066007432177449,0.0,0.0
1762.0,ssp119_CO2 FFI_Marine_striving,0.12066007432177449,ssp119,0.12066007432177449,0.0,CO2,CO2 FFI,Marine,0.12066007432177449,0.0,0.0
1762.0,ssp119_CO2 FFI_off-road_striving,0.12066007432177449,ssp119,0.12066007432177449,0.0,CO2,CO2 FFI,off-road,0.12066007432177449,0.0,0.0
1762.0,ssp119_CO2 FFI_on-road_striving,0.12066007432177449,ssp119,0.12066007432177449,0.0,CO2,CO2 FFI,on-road,0.12066007432177449,0.0,0.0
1762.0,ssp119_N2O_Aviation_striving,0.12066007432177449,ssp119,0.12066007432177449,0.0,non-CO2,N2O,Aviation,0.12066007432177449,0.0,0.0
1762.0,ssp119_N2O_Marine_striving,0.12066007432177449,ssp119,0.12066007432177449,0.0,non-CO2,N2O,Marine,0.12066007432177449,0.0,0.0
1762.0,ssp119_N2O_off-road_striving,0.12066007432177449,ssp119,0.12066007432177449,0.0,non-CO2,N2O,off-road,0.12066007432177449,0.0,0.0
1762.0,ssp119_N2O_on-road_striving,0.12066007432177449,ssp119,0.12066007432177449,0.0,non-CO2,N2O,on-road,0.12066007432177449,0.0,0.0
1762.0,ssp119_NOx_Aviation_striving,0.12066007432177449,ssp119,0.12066007432177449,0.0,non-CO2,NOx,Aviation,0.12066007432177449,0.0,0.0
1762.0,ssp119_Sulfur_Aviation_striving,0.12066007432177449,ssp119,0.12066007432177449,0.0,non-CO2,Sulfur,Aviation,0.12066007432177449,0.0,0.0
1762.0,ssp119_contrails_Aviation_striving,0.12066007432177449,ssp119,0.12066007432177449,0.0,non-CO2,contrails,Aviation,0.12066007432177449,0.0,0.0
1762.0,ssp119_striving,0.12066007432177449,ssp119,0.12066007432177449,0.0,,,Other,,,
1762.0,ssp119_zero_tra,0.12066007432177449,ssp119,0.12066007432177449,0.0,,,Other,,,
1763.0,ssp119,-0.07328020737820216,ssp119,-0.07328020737820216,0.0,,,Other,,,
1763.0,ssp119_BC_Aviation_striving,-0.07328020737820216,ssp119,-0.07328020737820216,0.0,non-CO2,BC,Aviation,-0.07328020737820216,0.0,0.0
1763.0,ssp119_BC_Marine_striving,-0.07328020737820216,ssp119,-0.07328020737820216,0.0,non-CO2,BC,Marine,-0.07328020737820216,0.0,0.0
1763.0,ssp119_BC_off-road_striving,-0.07328020737820216,ssp119,-0.07328020737820216,0.0,non-CO2,BC,off-road,-0.07328020737820216,0.0,0.0
1763.0,ssp119_BC_on-road_striving,-0.07328020737820216,ssp119,-0.07328020737820216,0.0,non-CO2,BC,on-road,-0.07328020737820216,0.0,0.0
1763.0,ssp119_CH4_Aviation_striving,-0.07328020737820216,ssp119,-0.07328020737820216,0.0,non-CO2,CH4,Aviation,-0.07328020737820216,0.0,0.0
1763.0,ssp119_CH4_Marine_striving,-0.07328020737820216,ssp119,-0.07328020737820216,0.0,non-CO2,CH4,Marine,-0.07328020737820216,0.0,0.0
1763.0,ssp119_CH4_off-road_striving,-0.07328020737820216,ssp119,-0.07328020737820216,0.0,non-CO2,CH4,off-road,-0.07328020737820216,0.0,0.0
1763.0,ssp119_CH4_on-road_striving,-0.07328020737820216,ssp119,-0.07328020737820216,0.0,non-CO2,CH4,on-road,-0.07328020737820216,0.0,0.0
1763.0,ssp119_CO2 FFI_Aviation_striving,-0.07328020737820216,ssp119,-0.07328020737820216,0.0,CO2,CO2 FFI,Aviation,-0.07328020737820216,0.0,0.0
1763.0,ssp119_CO2 FFI_Marine_striving,-0.07328020737820216,ssp119,-0.07328020737820216,0.0,CO2,CO2 FFI,Marine,-0.07328020737820216,0.0,0.0
1763.0,ssp119_CO2 FFI_off-road_striving,-0.07328020737820216,ssp119,-0.07328020737820216,0.0,CO2,CO2 FFI,off-road,-0.07328020737820216,0.0,0.0
1763.0,ssp119_CO2 FFI_on-road_striving,-0.07328020737820216,ssp119,-0.07328020737820216,0.0,CO2,CO2 FFI,on-road,-0.07328020737820216,0.0,0.0
1763.0,ssp119_N2O_Aviation_striving,-0.07328020737820216,ssp119,-0.07328020737820216,0.0,non-CO2,N2O,Aviation,-0.07328020737820216,0.0,0.0
1763.0,ssp119_N2O_Marine_striving,-0.07328020737820216,ssp119,-0.07328020737820216,0.0,non-CO2,N2O,Marine,-0.07328020737820216,0.0,0.0
1763.0,ssp119_N2O_off-road_striving,-0.07328020737820216,ssp119,-0.07328020737820216,0.0,non-CO2,N2O,off-road,-0.07328020737820216,0.0,0.0
1763.0,ssp119_N2O_on-road_striving,-0.07328020737820216,ssp119,-0.07328020737820216,0.0,non-CO2,N2O,on-road,-0.07328020737820216,0.0,0.0
1763.0,ssp119_NOx_Aviation_striving,-0.07328020737820216,ssp119,-0.07328020737820216,0.0,non-CO2,NOx,Aviation,-0.07328020737820216,0.0,0.0
1763.0,ssp119_Sulfur_Aviation_striving,-0.07328020737820216,ssp119,-0.07328020737820216,0.0,non-CO2,Sulfur,Aviation,-0.07328020737820216,0.0,0.0
1763.0,ssp119_contrails_Aviation_striving,-0.07328020737820216,ssp119,-0.07328020737820216,0.0,non-CO2,contrails,Aviation,-0.07328020737820216,0.0,0.0
1763.0,ssp119_striving,-0.07328020737820216,ssp119,-0.07328020737820216,0.0,,,Other,,,
1763.0,ssp119_zero_tra,-0.07328020737820216,ssp119,-0.07328020737820216,0.0,,,Other,,,
1764.0,ssp119,-0.11214456348075796,ssp119,-0.11214456348075796,0.0,,,Other,,,
1764.0,ssp119_BC_Aviation_striving,-0.11214456348075796,ssp119,-0.11214456348075796,0.0,non-CO2,BC,Aviation,-0.11214456348075796,0.0,0.0
1764.0,ssp119_BC_Marine_striving,-0.11214456348075796,ssp119,-0.11214456348075796,0.0,non-CO2,BC,Marine,-0.11214456348075796,0.0,0.0
1764.0,ssp119_BC_off-road_striving,-0.11214456348075796,ssp119,-0.11214456348075796,0.0,non-CO2,BC,off-road,-0.11214456348075796,0.0,0.0
1764.0,ssp119_BC_on-road_striving,-0.11214456348075796,ssp119,-0.11214456348075796,0.0,non-CO2,BC,on-road,-0.11214456348075796,0.0,0.0
1764.0,ssp119_CH4_Aviation_striving,-0.11214456348075796,ssp119,-0.11214456348075796,0.0,non-CO2,CH4,Aviation,-0.11214456348075796,0.0,0.0
1764.0,ssp119_CH4_Marine_striving,-0.11214456348075796,ssp119,-0.11214456348075796,0.0,non-CO2,CH4,Marine,-0.11214456348075796,0.0,0.0
1764.0,ssp119_CH4_off-road_striving,-0.11214456348075796,ssp119,-0.11214456348075796,0.0,non-CO2,CH4,off-road,-0.11214456348075796,0.0,0.0
1764.0,ssp119_CH4_on-road_striving,-0.11214456348075796,ssp119,-0.11214456348075796,0.0,non-CO2,CH4,on-road,-0.11214456348075796,0.0,0.0
1764.0,ssp119_CO2 FFI_Aviation_striving,-0.11214456348075796,ssp119,-0.11214456348075796,0.0,CO2,CO2 FFI,Aviation,-0.11214456348075796,0.0,0.0
1764.0,ssp119_CO2 FFI_Marine_striving,-0.11214456348075796,ssp119,-0.11214456348075796,0.0,CO2,CO2 FFI,Marine,-0.11214456348075796,0.0,0.0
1764.0,ssp119_CO2 FFI_off-road_striving,-0.11214456348075796,ssp119,-0.11214456348075796,0.0,CO2,CO2 FFI,off-road,-0.11214456348075796,0.0,0.0
1764.0,ssp119_CO2 FFI_on-road_striving,-0.11214456348075796,ssp119,-0.11214456348075796,0.0,CO2,CO2 FFI,on-road,-0.11214456348075796,0.0,0.0
1764.0,ssp119_N2O_Aviation_striving,-0.11214456348075796,ssp119,-0.11214456348075796,0.0,non-CO2,N2O,Aviation,-0.11214456348075796,0.0,0.0
1764.0,ssp119_N2O_Marine_striving,-0.11214456348075796,ssp119,-0.11214456348075796,0.0,non-CO2,N2O,Marine,-0.11214456348075796,0.0,0.0
1764.0,ssp119_N2O_off-road_striving,-0.11214456348075796,ssp119,-0.11214456348075796,0.0,non-CO2,N2O,off-road,-0.11214456348075796,0.0,0.0
1764.0,ssp119_N2O_on-road_striving,-0.11214456348075796,ssp119,-0.11214456348075796,0.0,non-CO2,N2O,on-road,-0.11214456348075796,0.0,0.0
1764.0,ssp119_NOx_Aviation_striving,-0.11214456348075796,ssp119,-0.11214456348075796,0.0,non-CO2,NOx,Aviation,-0.11214456348075796,0.0,0.0
1764.0,ssp119_Sulfur_Aviation_striving,-0.11214456348075796,ssp119,-0.11214456348075796,0.0,non-CO2,Sulfur,Aviation,-0.11214456348075796,0.0,0.0
1764.0,ssp119_contrails_Aviation_striving,-0.11214456348075796,ssp119,-0.11214456348075796,0.0,non-CO2,contrails,Aviation,-0.11214456348075796,0.0,0.0
1764.0,ssp119_striving,-0.11214456348075796,ssp119,-0.11214456348075796,0.0,,,Other,,,
1764.0,ssp119_zero_tra,-0.11214456348075796,ssp119,-0.11214456348075796,0.0,,,Other,,,
1765.0,ssp119,-0.07311118322627684,ssp119,-0.07311118322627684,0.0,,,Other,,,
1765.0,ssp119_BC_Aviation_striving,-0.07311118322627684,ssp119,-0.07311118322627684,0.0,non-CO2,BC,Aviation,-0.07311118322627684,0.0,0.0
1765.0,ssp119_BC_Marine_striving,-0.07311118322627684,ssp119,-0.07311118322627684,0.0,non-CO2,BC,Marine,-0.07311118322627684,0.0,0.0
1765.0,ssp119_BC_off-road_striving,-0.07311118322627684,ssp119,-0.07311118322627684,0.0,non-CO2,BC,off-road,-0.07311118322627684,0.0,0.0
1765.0,ssp119_BC_on-road_striving,-0.07311118322627684,ssp119,-0.07311118322627684,0.0,non-CO2,BC,on-road,-0.07311118322627684,0.0,0.0
1765.0,ssp119_CH4_Aviation_striving,-0.07311118322627684,ssp119,-0.07311118322627684,0.0,non-CO2,CH4,Aviation,-0.07311118322627684,0.0,0.0
1765.0,ssp119_CH4_Marine_striving,-0.07311118322627684,ssp119,-0.07311118322627684,0.0,non-CO2,CH4,Marine,-0.07311118322627684,0.0,0.0
1765.0,ssp119_CH4_off-road_striving,-0.07311118322627684,ssp119,-0.07311118322627684,0.0,non-CO2,CH4,off-road,-0.07311118322627684,0.0,0.0
1765.0,ssp119_CH4_on-road_striving,-0.07311118322627684,ssp119,-0.07311118322627684,0.0,non-CO2,CH4,on-road,-0.07311118322627684,0.0,0.0
1765.0,ssp119_CO2 FFI_Aviation_striving,-0.07311118322627684,ssp119,-0.07311118322627684,0.0,CO2,CO2 FFI,Aviation,-0.07311118322627684,0.0,0.0
1765.0,ssp119_CO2 FFI_Marine_striving,-0.07311118322627684,ssp119,-0.07311118322627684,0.0,CO2,CO2 FFI,Marine,-0.07311118322627684,0.0,0.0
1765.0,ssp119_CO2 FFI_off-road_striving,-0.07311118322627684,ssp119,-0.07311118322627684,0.0,CO2,CO2 FFI,off-road,-0.07311118322627684,0.0,0.0
1765.0,ssp119_CO2 FFI_on-road_striving,-0.07311118322627684,ssp119,-0.07311118322627684,0.0,CO2,CO2 FFI,on-road,-0.07311118322627684,0.0,0.0
1765.0,ssp119_N2O_Aviation_striving,-0.07311118322627684,ssp119,-0.07311118322627684,0.0,non-CO2,N2O,Aviation,-0.07311118322627684,0.0,0.0
1765.0,ssp119_N2O_Marine_striving,-0.07311118322627684,ssp119,-0.07311118322627684,0.0,non-CO2,N2O,Marine,-0.07311118322627684,0.0,0.0
1765.0,ssp119_N2O_off-road_striving,-0.07311118322627684,ssp119,-0.07311118322627684,0.0,non-CO2,N2O,off-road,-0.07311118322627684,0.0,0.0
1765.0,ssp119_N2O_on-road_striving,-0.07311118322627684,ssp119,-0.07311118322627684,0.0,non-CO2,N2O,on-road,-0.07311118322627684,0.0,0.0
1765.0,ssp119_NOx_Aviation_striving,-0.07311118322627684,ssp119,-0.07311118322627684,0.0,non-CO2,NOx,Aviation,-0.07311118322627684,0.0,0.0
1765.0,ssp119_Sulfur_Aviation_striving,-0.07311118322627684,ssp119,-0.07311118322627684,0.0,non-CO2,Sulfur,Aviation,-0.07311118322627684,0.0,0.0
1765.0,ssp119_contrails_Aviation_striving,-0.07311118322627684,ssp119,-0.07311118322627684,0.0,non-CO2,contrails,Aviation,-0.07311118322627684,0.0,0.0
1765.0,ssp119_striving,-0.07311118322627684,ssp119,-0.07311118322627684,0.0,,,Other,,,
1765.0,ssp119_zero_tra,-0.07311118322627684,ssp119,-0.07311118322627684,0.0,,,Other,,,
1766.0,ssp119,-0.03369892905981627,ssp119,-0.03369892905981627,0.0,,,Other,,,
1766.0,ssp119_BC_Aviation_striving,-0.03369892905981627,ssp119,-0.03369892905981627,0.0,non-CO2,BC,Aviation,-0.03369892905981627,0.0,0.0
